id,identificacion,obligacion,codigo,etapa,tipo,dias mora, valor en mora , valor capital , valor actual ,agencia,fecha asignacion,cod prof
170,373847622,1023457562,PPTX,NUEVO,CREDIT,169," $ 76,874,220.00 "," $ 78,221,803.00 "," $ 82,343,487.00 ",COBRANDOBPO,12/9/2020,
170,275381395,1023457563,PPTX,NUEVO,CREDIT,210," $ 94,909,074.00 "," $ 21,482,456.00 "," $ 89,861,844.00 ",COBRANDOBPO,12/9/2020,
170,235937272,1023457564,PPTX,NUEVO,CREDIT,28," $ 38,154,858.00 "," $ 52,087,343.00 "," $ 83,432,476.00 ",COBRANDOBPO,12/9/2020,
170,983088474,1023457565,PPTX,NUEVO,CREDIT,35," $ 52,936,911.00 "," $ 95,838,636.00 "," $ 35,910,124.00 ",COBRANDOBPO,12/9/2020,
170,948316256,1023457566,PPTX,NUEVO,CREDIT,158," $ 56,809,850.00 "," $ 11,421,039.00 "," $ 16,790,944.00 ",COBRANDOBPO,12/9/2020,
170,599076474,1023457567,PPTX,NUEVO,CREDIT,87," $ 93,040,957.00 "," $ 10,820,185.00 "," $ 27,424,629.00 ",COBRANDOBPO,12/9/2020,
170,500662295,1023457568,PPTX,NUEVO,CREDIT,93," $ 50,217,651.00 "," $ 58,740,655.00 "," $ 90,711,928.00 ",COBRANDOBPO,12/9/2020,
170,992420208,1023457569,PPTX,NUEVO,CREDIT,21," $ 20,987,199.00 "," $ 11,252,549.00 "," $ 89,994,085.00 ",COBRANDOBPO,12/9/2020,
170,361583200,1023457570,PPTX,NUEVO,CREDIT,151," $ 65,792,701.00 "," $ 8,508,615.00 "," $ 44,534,229.00 ",COBRANDOBPO,12/9/2020,
170,707641863,1023457571,PPTX,NUEVO,CREDIT,161," $ 22,153,287.00 "," $ 71,415,254.00 "," $ 20,757,502.00 ",COBRANDOBPO,12/9/2020,
170,985582632,1023457572,PPTX,NUEVO,CREDIT,128," $ 91,186,316.00 "," $ 41,625,724.00 "," $ 11,670,217.00 ",COBRANDOBPO,12/9/2020,
170,157181788,1023457573,PPTX,NUEVO,CREDIT,191," $ 61,247,302.00 "," $ 40,402,702.00 "," $ 13,078,100.00 ",COBRANDOBPO,12/9/2020,
171,118793657,1023457574,PPTX,NUEVO,CREDIT,68," $ 98,388,959.00 "," $ 48,279,122.00 "," $ 87,679,757.00 ",COBRANDOBPO,12/9/2020,
171,340987965,1023457575,PPTX,NUEVO,CREDIT,57," $ 74,945,356.00 "," $ 33,555,924.00 "," $ 70,258,577.00 ",COBRANDOBPO,12/9/2020,
171,478404548,1023457576,PPTX,NUEVO,CREDIT,185," $ 75,618,730.00 "," $ 4,923,240.00 "," $ 71,888,152.00 ",COBRANDOBPO,12/9/2020,
171,725125812,1023457577,PPTX,NUEVO,CREDIT,185," $ 75,231,958.00 "," $ 74,446,786.00 "," $ 39,126,617.00 ",COBRANDOBPO,12/9/2020,
171,282761706,1023457578,PPTX,NUEVO,CREDIT,16," $ 32,784,955.00 "," $ 75,431,076.00 "," $ 57,860,138.00 ",COBRANDOBPO,12/9/2020,
171,120259739,1023457579,PPTX,NUEVO,CREDIT,172," $ 43,608,769.00 "," $ 4,053,565.00 "," $ 30,856,687.00 ",COBRANDOBPO,12/9/2020,
171,260635646,1023457580,PPTX,NUEVO,CREDIT,35," $ 1,850,720.00 "," $ 1,355,717.00 "," $ 72,820,611.00 ",COBRANDOBPO,12/9/2020,
171,317484254,1023457581,PPTX,NUEVO,CREDIT,110," $ 31,064,168.00 "," $ 82,368,393.00 "," $ 5,020,226.00 ",COBRANDOBPO,12/9/2020,
171,320509397,1023457582,PPTX,NUEVO,CREDIT,36," $ 46,214,853.00 "," $ 61,900,488.00 "," $ 48,519,446.00 ",COBRANDOBPO,12/9/2020,
171,495492777,1023457583,PPTX,NUEVO,CREDIT,131," $ 15,598,203.00 "," $ 68,003,620.00 "," $ 70,795,767.00 ",COBRANDOBPO,12/9/2020,
171,977574958,1023457584,PPTX,NUEVO,CREDIT,177," $ 20,910,721.00 "," $ 91,990,103.00 "," $ 29,549,035.00 ",COBRANDOBPO,12/9/2020,
171,362485163,1023457585,PPTX,NUEVO,CREDIT,16," $ 21,162,449.00 "," $ 29,517,005.00 "," $ 177,581.00 ",COBRANDOBPO,12/9/2020,
171,845354097,1023457586,PPTX,NUEVO,CREDIT,51," $ 94,573,727.00 "," $ 82,427,997.00 "," $ 15,854,095.00 ",COBRANDOBPO,12/9/2020,
171,192089673,1023457587,PPTX,NUEVO,CREDIT,2," $ 22,217,215.00 "," $ 1,425,323.00 "," $ 78,188,718.00 ",COBRANDOBPO,12/9/2020,
172,946063422,1023457588,PPTX,NUEVO,CREDIT,87," $ 39,964,992.00 "," $ 20,373,663.00 "," $ 45,946,655.00 ",COBRANDOBPO,12/9/2020,
172,617971857,1023457589,PPTX,NUEVO,CREDIT,52," $ 60,051,652.00 "," $ 16,556,399.00 "," $ 75,597,412.00 ",COBRANDOBPO,12/9/2020,
172,204912120,1023457590,PPTX,NUEVO,CREDIT,199," $ 85,990,066.00 "," $ 55,182,814.00 "," $ 77,911,295.00 ",COBRANDOBPO,12/9/2020,
172,870046699,1023457591,PPTX,NUEVO,CREDIT,116," $ 32,738,182.00 "," $ 87,877,439.00 "," $ 85,899,361.00 ",COBRANDOBPO,12/9/2020,
172,804914957,1023457592,PPTX,NUEVO,CREDIT,197," $ 75,744,663.00 "," $ 34,961,995.00 "," $ 71,692,350.00 ",COBRANDOBPO,12/9/2020,
172,871537519,1023457593,PPTX,NUEVO,CREDIT,62," $ 55,406,540.00 "," $ 94,773,856.00 "," $ 16,661,018.00 ",COBRANDOBPO,12/9/2020,
172,342475051,1023457594,PPTX,NUEVO,CREDIT,17," $ 20,267,137.00 "," $ 67,376,108.00 "," $ 53,973,871.00 ",COBRANDOBPO,12/9/2020,
172,782187892,1023457595,PPTX,NUEVO,CREDIT,84," $ 31,909,213.00 "," $ 30,899,898.00 "," $ 52,909,587.00 ",COBRANDOBPO,12/9/2020,
172,152272253,1023457596,PPTX,NUEVO,CREDIT,34," $ 59,269,502.00 "," $ 91,219,817.00 "," $ 60,032,696.00 ",COBRANDOBPO,12/9/2020,
172,271783760,1023457597,PPTX,NUEVO,CREDIT,85," $ 30,650,263.00 "," $ 2,655,226.00 "," $ 66,276,924.00 ",COBRANDOBPO,12/9/2020,
172,204025561,1023457598,PPTX,NUEVO,CREDIT,87," $ 54,646,691.00 "," $ 91,281,719.00 "," $ 68,825,870.00 ",COBRANDOBPO,12/9/2020,
172,148061187,1023457599,PPTX,NUEVO,CREDIT,209," $ 49,616,056.00 "," $ 84,419,222.00 "," $ 97,387,987.00 ",COBRANDOBPO,12/9/2020,
172,292333188,1023457600,PPTX,NUEVO,CREDIT,195," $ 12,026,522.00 "," $ 37,806,825.00 "," $ 85,050,087.00 ",COBRANDOBPO,12/9/2020,
172,956413243,1023457601,PPTX,NUEVO,CREDIT,55," $ 11,712,092.00 "," $ 33,297,353.00 "," $ 38,160,168.00 ",COBRANDOBPO,12/9/2020,
172,732284486,1023457602,PPTX,NUEVO,CREDIT,37," $ 1,541,451.00 "," $ 41,180,664.00 "," $ 17,847,956.00 ",COBRANDOBPO,12/9/2020,
172,597074685,1023457603,PPTX,NUEVO,CREDIT,125," $ 62,978,547.00 "," $ 36,172,954.00 "," $ 43,898,520.00 ",COBRANDOBPO,12/9/2020,
172,364606678,1023457604,PPTX,NUEVO,CREDIT,103," $ 88,175,909.00 "," $ 6,245,684.00 "," $ 49,106,410.00 ",COBRANDOBPO,12/9/2020,
172,518463092,1023457605,PPTX,NUEVO,CREDIT,180," $ 64,483,270.00 "," $ 51,016,837.00 "," $ 34,192,564.00 ",COBRANDOBPO,12/9/2020,
173,367227714,1023457606,PPTX,NUEVO,CREDIT,12," $ 48,108,555.00 "," $ 25,377,270.00 "," $ 11,985,218.00 ",COBRANDOBPO,12/9/2020,
173,900356532,1023457607,PPTX,NUEVO,CREDIT,206," $ 78,661,218.00 "," $ 27,492,285.00 "," $ 74,514,141.00 ",COBRANDOBPO,12/9/2020,
173,169817994,1023457608,PPTX,NUEVO,CREDIT,92," $ 63,622,141.00 "," $ 16,204,455.00 "," $ 87,515,231.00 ",COBRANDOBPO,12/9/2020,
173,732861469,1023457609,PPTX,NUEVO,CREDIT,11," $ 23,511,440.00 "," $ 32,042,481.00 "," $ 69,613,189.00 ",COBRANDOBPO,12/9/2020,
173,965715490,1023457610,PPTX,NUEVO,CREDIT,140," $ 27,261,888.00 "," $ 8,504,515.00 "," $ 80,666,900.00 ",COBRANDOBPO,12/9/2020,
173,635903082,1023457611,PPTX,NUEVO,CREDIT,19," $ 58,571,416.00 "," $ 76,895,821.00 "," $ 92,465,531.00 ",COBRANDOBPO,12/9/2020,
173,502518659,1023457612,PPTX,NUEVO,CREDIT,130," $ 8,658,971.00 "," $ 87,117,700.00 "," $ 23,390,494.00 ",COBRANDOBPO,12/9/2020,
174,531804474,1023457613,PPTX,NUEVO,CREDIT,33," $ 98,461,990.00 "," $ 33,969,820.00 "," $ 49,914,067.00 ",COBRANDOBPO,12/9/2020,
174,716335927,1023457614,PPTX,NUEVO,CREDIT,184," $ 4,679,512.00 "," $ 20,268,594.00 "," $ 78,576,542.00 ",COBRANDOBPO,12/9/2020,
174,440811511,1023457615,PPTX,NUEVO,CREDIT,137," $ 16,216,337.00 "," $ 94,791,947.00 "," $ 16,027,384.00 ",COBRANDOBPO,12/9/2020,
174,213829029,1023457616,PPTX,NUEVO,CREDIT,140," $ 46,921,273.00 "," $ 57,263,125.00 "," $ 51,523,933.00 ",COBRANDOBPO,12/9/2020,
174,672350416,1023457617,PPTX,NUEVO,CREDIT,139," $ 28,105,904.00 "," $ 30,038,892.00 "," $ 92,663,807.00 ",COBRANDOBPO,12/9/2020,
174,335182468,1023457618,PPTX,NUEVO,CREDIT,100," $ 1,051,784.00 "," $ 11,529,512.00 "," $ 79,297,103.00 ",COBRANDOBPO,12/9/2020,
174,706565307,1023457619,PPTX,NUEVO,CREDIT,33," $ 21,450,965.00 "," $ 15,932,491.00 "," $ 17,390,992.00 ",COBRANDOBPO,12/9/2020,
174,273079646,1023457620,PPTX,NUEVO,CREDIT,88," $ 33,541,206.00 "," $ 22,527,751.00 "," $ 97,317,519.00 ",COBRANDOBPO,12/9/2020,
174,616315644,1023457621,PPTX,NUEVO,CREDIT,181," $ 20,512,813.00 "," $ 55,919,756.00 "," $ 17,437,619.00 ",COBRANDOBPO,12/9/2020,
174,505258888,1023457622,PPTX,NUEVO,CREDIT,151," $ 99,133,801.00 "," $ 87,529,498.00 "," $ 36,583,469.00 ",COBRANDOBPO,12/9/2020,
174,493831902,1023457623,PPTX,NUEVO,CREDIT,72," $ 54,485,067.00 "," $ 62,882,649.00 "," $ 93,724,025.00 ",COBRANDOBPO,12/9/2020,
174,961381883,1023457624,PPTX,NUEVO,CREDIT,164," $ 747,053.00 "," $ 7,120,589.00 "," $ 11,048,130.00 ",COBRANDOBPO,12/9/2020,
174,231343288,1023457625,PPTX,NUEVO,CREDIT,129," $ 69,409,023.00 "," $ 74,809,259.00 "," $ 61,981,701.00 ",COBRANDOBPO,12/9/2020,
175,252594994,1023457626,PPTX,NUEVO,CREDIT,13," $ 91,235,927.00 "," $ 85,207,775.00 "," $ 25,506,368.00 ",COBRANDOBPO,12/9/2020,
175,432110686,1023457627,PPTX,NUEVO,CREDIT,161," $ 89,175,609.00 "," $ 62,113,963.00 "," $ 63,988,778.00 ",COBRANDOBPO,12/9/2020,
175,380866086,1023457628,PPTX,NUEVO,CREDIT,151," $ 62,459,178.00 "," $ 93,875,134.00 "," $ 74,069,923.00 ",COBRANDOBPO,12/9/2020,
175,906450999,1023457629,PPTX,NUEVO,CREDIT,190," $ 90,768,676.00 "," $ 70,922,106.00 "," $ 89,163,725.00 ",COBRANDOBPO,12/9/2020,
175,838939761,1023457630,PPTX,NUEVO,CREDIT,192," $ 1,931,425.00 "," $ 12,627,217.00 "," $ 45,804,313.00 ",COBRANDOBPO,12/9/2020,
175,278270811,1023457631,PPTX,NUEVO,CREDIT,141," $ 87,172,236.00 "," $ 58,640,137.00 "," $ 73,732,875.00 ",COBRANDOBPO,12/9/2020,
175,829832314,1023457632,PPTX,NUEVO,CREDIT,194," $ 81,228,394.00 "," $ 62,308,451.00 "," $ 79,297,719.00 ",COBRANDOBPO,12/9/2020,
175,805441204,1023457633,PPTX,NUEVO,CREDIT,187," $ 78,846,628.00 "," $ 68,912,436.00 "," $ 38,391,325.00 ",COBRANDOBPO,12/9/2020,
175,474221012,1023457634,PPTX,NUEVO,CREDIT,38," $ 1,357,084.00 "," $ 79,413,027.00 "," $ 62,093,430.00 ",COBRANDOBPO,12/9/2020,
175,770644327,1023457635,PPTX,NUEVO,CREDIT,200," $ 2,013,939.00 "," $ 21,152,020.00 "," $ 36,151,500.00 ",COBRANDOBPO,12/9/2020,
176,299180545,1023457636,PPTX,NUEVO,CREDIT,149," $ 81,767,518.00 "," $ 85,902,891.00 "," $ 12,173,480.00 ",COBRANDOBPO,12/9/2020,
176,771766721,1023457637,PPTX,NUEVO,CREDIT,39," $ 28,949,078.00 "," $ 49,556,245.00 "," $ 33,187,474.00 ",COBRANDOBPO,12/9/2020,
176,649320373,1023457638,PPTX,NUEVO,CREDIT,113," $ 38,602,605.00 "," $ 90,372,938.00 "," $ 24,201,132.00 ",COBRANDOBPO,12/9/2020,
176,455811929,1023457639,PPTX,NUEVO,CREDIT,99," $ 69,489,008.00 "," $ 23,964,711.00 "," $ 39,836,478.00 ",COBRANDOBPO,12/9/2020,
176,784835526,1023457640,PPTX,NUEVO,CREDIT,159," $ 31,746,825.00 "," $ 57,033,093.00 "," $ 31,245,638.00 ",COBRANDOBPO,12/9/2020,
176,794317935,1023457641,PPTX,NUEVO,CREDIT,8," $ 85,033,587.00 "," $ 58,295,038.00 "," $ 10,018,735.00 ",COBRANDOBPO,12/9/2020,
176,330391930,1023457642,PPTX,NUEVO,CREDIT,56," $ 1,386,505.00 "," $ 49,721,624.00 "," $ 2,735,374.00 ",COBRANDOBPO,12/9/2020,
176,346030660,1023457643,PPTX,NUEVO,CREDIT,153," $ 73,515,833.00 "," $ 10,486,937.00 "," $ 40,671,411.00 ",COBRANDOBPO,12/9/2020,
176,580490524,1023457644,PPTX,NUEVO,CREDIT,12," $ 38,799,138.00 "," $ 80,656,136.00 "," $ 40,572,206.00 ",COBRANDOBPO,12/9/2020,
176,386714753,1023457645,PPTX,NUEVO,CREDIT,170," $ 61,564,942.00 "," $ 42,902,905.00 "," $ 7,240,754.00 ",COBRANDOBPO,12/9/2020,
176,683720349,1023457646,PPTX,NUEVO,CREDIT,148," $ 77,802,327.00 "," $ 54,572,315.00 "," $ 49,290,691.00 ",COBRANDOBPO,12/9/2020,
176,873713423,1023457647,PPTX,NUEVO,CREDIT,11," $ 95,745,884.00 "," $ 86,573,378.00 "," $ 36,617,651.00 ",COBRANDOBPO,12/9/2020,
177,668723562,1023457648,PPTX,NUEVO,CREDIT,143," $ 94,809,028.00 "," $ 38,735,937.00 "," $ 67,748,960.00 ",COBRANDOBPO,12/9/2020,
177,902972780,1023457649,PPTX,NUEVO,CREDIT,176," $ 22,560,628.00 "," $ 19,286,360.00 "," $ 78,757,280.00 ",COBRANDOBPO,12/9/2020,
177,574730510,1023457650,PPTX,NUEVO,CREDIT,107," $ 91,773,462.00 "," $ 72,230,607.00 "," $ 92,942,951.00 ",COBRANDOBPO,12/9/2020,
177,605932952,1023457651,PPTX,NUEVO,CREDIT,5," $ 22,189,961.00 "," $ 86,901,074.00 "," $ 49,430,971.00 ",COBRANDOBPO,12/9/2020,
177,388591374,1023457652,PPTX,NUEVO,CREDIT,112," $ 59,222,880.00 "," $ 26,879,709.00 "," $ 77,924,327.00 ",COBRANDOBPO,12/9/2020,
177,143498164,1023457653,PPTX,NUEVO,CREDIT,82," $ 27,814,612.00 "," $ 6,770,068.00 "," $ 87,897,175.00 ",COBRANDOBPO,12/9/2020,
177,309890666,1023457654,PPTX,NUEVO,CREDIT,177," $ 45,304,883.00 "," $ 98,537,890.00 "," $ 18,915,213.00 ",COBRANDOBPO,12/9/2020,
177,343896204,1023457655,PPTX,NUEVO,CREDIT,126," $ 76,442,693.00 "," $ 96,764,044.00 "," $ 84,268,022.00 ",COBRANDOBPO,12/9/2020,
177,717635432,1023457656,PPTX,NUEVO,CREDIT,96," $ 80,538,133.00 "," $ 91,651,085.00 "," $ 29,237,083.00 ",COBRANDOBPO,12/9/2020,
178,857770534,1023457657,PPTX,NUEVO,CREDIT,134," $ 32,133,648.00 "," $ 50,168,092.00 "," $ 92,457,666.00 ",COBRANDOBPO,12/9/2020,
178,992484815,1023457658,PPTX,NUEVO,CREDIT,178," $ 81,485,414.00 "," $ 82,231,035.00 "," $ 35,065,202.00 ",COBRANDOBPO,12/9/2020,
178,438209047,1023457659,PPTX,NUEVO,CREDIT,83," $ 56,382,204.00 "," $ 44,666,320.00 "," $ 19,409,060.00 ",COBRANDOBPO,12/9/2020,
178,959902302,1023457660,PPTX,NUEVO,CREDIT,189," $ 86,708,296.00 "," $ 10,456,742.00 "," $ 7,352,153.00 ",COBRANDOBPO,12/9/2020,
178,419563657,1023457661,PPTX,NUEVO,CREDIT,29," $ 97,155,186.00 "," $ 45,846,839.00 "," $ 44,612,517.00 ",COBRANDOBPO,12/9/2020,
178,319676328,1023457662,PPTX,NUEVO,CREDIT,120," $ 40,706,707.00 "," $ 80,096,750.00 "," $ 24,052,177.00 ",COBRANDOBPO,12/9/2020,
178,739085668,1023457663,PPTX,NUEVO,CREDIT,130," $ 22,086,223.00 "," $ 52,989,964.00 "," $ 82,195,323.00 ",COBRANDOBPO,12/9/2020,
178,787454085,1023457664,PPTX,NUEVO,CREDIT,169," $ 53,297,000.00 "," $ 5,044,412.00 "," $ 50,209,795.00 ",COBRANDOBPO,12/9/2020,
178,186787238,1023457665,PPTX,NUEVO,CREDIT,175," $ 323,695.00 "," $ 52,673,764.00 "," $ 81,333,765.00 ",COBRANDOBPO,12/9/2020,
178,653842186,1023457666,PPTX,NUEVO,CREDIT,178," $ 60,535,314.00 "," $ 98,947,429.00 "," $ 97,299,691.00 ",COBRANDOBPO,12/9/2020,
178,587801312,1023457667,PPTX,NUEVO,CREDIT,154," $ 87,642,875.00 "," $ 74,720,662.00 "," $ 35,982,611.00 ",COBRANDOBPO,12/9/2020,
178,705602141,1023457668,PPTX,NUEVO,CREDIT,193," $ 37,140,127.00 "," $ 83,443,526.00 "," $ 78,976,542.00 ",COBRANDOBPO,12/9/2020,
178,389738946,1023457669,PPTX,NUEVO,CREDIT,20," $ 48,001,951.00 "," $ 23,031,560.00 "," $ 29,111,517.00 ",COBRANDOBPO,12/9/2020,
178,488214471,1023457670,PPTX,NUEVO,CREDIT,117," $ 28,269,975.00 "," $ 75,488,151.00 "," $ 55,476,886.00 ",COBRANDOBPO,12/9/2020,
178,597776504,1023457671,PPTX,NUEVO,CREDIT,207," $ 51,105,443.00 "," $ 67,156,851.00 "," $ 71,050,579.00 ",COBRANDOBPO,12/9/2020,
179,376655530,1023457672,PPTX,NUEVO,CREDIT,6," $ 3,369,408.00 "," $ 766,577.00 "," $ 14,251,542.00 ",COBRANDOBPO,12/9/2020,
179,975761984,1023457673,PPTX,NUEVO,CREDIT,91," $ 30,321,639.00 "," $ 28,737,245.00 "," $ 9,053,585.00 ",COBRANDOBPO,12/9/2020,
179,264191494,1023457674,PPTX,NUEVO,CREDIT,13," $ 78,479,636.00 "," $ 62,092,756.00 "," $ 98,337,012.00 ",COBRANDOBPO,12/9/2020,
179,463095788,1023457675,PPTX,NUEVO,CREDIT,164," $ 97,988,624.00 "," $ 74,974,186.00 "," $ 31,343,525.00 ",COBRANDOBPO,12/9/2020,
179,847136842,1023457676,PPTX,NUEVO,CREDIT,152," $ 9,835,920.00 "," $ 55,125,123.00 "," $ 65,623,574.00 ",COBRANDOBPO,12/9/2020,
179,955079434,1023457677,PPTX,NUEVO,CREDIT,105," $ 72,427,095.00 "," $ 8,048,141.00 "," $ 98,837,333.00 ",COBRANDOBPO,12/9/2020,
179,490346927,1023457678,PPTX,NUEVO,CREDIT,140," $ 46,997,521.00 "," $ 59,893,061.00 "," $ 48,485,936.00 ",COBRANDOBPO,12/9/2020,
179,330737665,1023457679,PPTX,NUEVO,CREDIT,111," $ 41,744,513.00 "," $ 40,124,671.00 "," $ 91,624,142.00 ",COBRANDOBPO,12/9/2020,
179,610025218,1023457680,PPTX,NUEVO,CREDIT,174," $ 94,856,539.00 "," $ 76,666,611.00 "," $ 20,019,184.00 ",COBRANDOBPO,12/9/2020,
179,311892279,1023457681,PPTX,NUEVO,CREDIT,66," $ 41,596,980.00 "," $ 93,344,774.00 "," $ 70,911,356.00 ",COBRANDOBPO,12/9/2020,
180,612591302,1023457682,PPTX,NUEVO,CREDIT,116," $ 59,162,517.00 "," $ 53,366,300.00 "," $ 81,221,192.00 ",COBRANDOBPO,12/9/2020,
180,508642126,1023457683,PPTX,NUEVO,CREDIT,117," $ 62,784,658.00 "," $ 13,744,908.00 "," $ 73,319,360.00 ",COBRANDOBPO,12/9/2020,
180,349483439,1023457684,PPTX,NUEVO,CREDIT,167," $ 96,588,568.00 "," $ 91,455,395.00 "," $ 88,353,450.00 ",COBRANDOBPO,12/9/2020,
180,974535907,1023457685,PPTX,NUEVO,CREDIT,93," $ 18,489,439.00 "," $ 80,093,078.00 "," $ 59,644,264.00 ",COBRANDOBPO,12/9/2020,
180,406287422,1023457686,PPTX,NUEVO,CREDIT,195," $ 88,478,598.00 "," $ 15,151,399.00 "," $ 21,714,050.00 ",COBRANDOBPO,12/9/2020,
180,514553528,1023457687,PPTX,NUEVO,CREDIT,90," $ 6,992,101.00 "," $ 77,066,398.00 "," $ 77,340,373.00 ",COBRANDOBPO,12/9/2020,
180,500062373,1023457688,PPTX,NUEVO,CREDIT,164," $ 48,668,510.00 "," $ 29,107,326.00 "," $ 16,023,744.00 ",COBRANDOBPO,12/9/2020,
180,583478155,1023457689,PPTX,NUEVO,CREDIT,30," $ 58,632,864.00 "," $ 72,921,408.00 "," $ 62,397,117.00 ",COBRANDOBPO,12/9/2020,
181,949807076,1023457690,PPTX,NUEVO,CREDIT,146," $ 85,217,268.00 "," $ 47,585,342.00 "," $ 85,812,933.00 ",COBRANDOBPO,12/9/2020,
181,109801760,1023457691,PPTX,NUEVO,CREDIT,87," $ 10,549,861.00 "," $ 59,331,304.00 "," $ 59,169,310.00 ",COBRANDOBPO,12/9/2020,
181,373299965,1023457692,PPTX,NUEVO,CREDIT,110," $ 57,588,840.00 "," $ 48,792,161.00 "," $ 97,604,156.00 ",COBRANDOBPO,12/9/2020,
181,728021552,1023457693,PPTX,NUEVO,CREDIT,87," $ 3,070,685.00 "," $ 36,968,013.00 "," $ 48,002,195.00 ",COBRANDOBPO,12/9/2020,
181,517254066,1023457694,PPTX,NUEVO,CREDIT,33," $ 45,741,945.00 "," $ 46,051,458.00 "," $ 35,713,829.00 ",COBRANDOBPO,12/9/2020,
181,637913910,1023457695,PPTX,NUEVO,CREDIT,190," $ 60,600,216.00 "," $ 44,805,895.00 "," $ 1,575,492.00 ",COBRANDOBPO,12/9/2020,
181,581014936,1023457696,PPTX,NUEVO,CREDIT,11," $ 4,289,823.00 "," $ 34,885,662.00 "," $ 26,703,387.00 ",COBRANDOBPO,12/9/2020,
181,108848459,1023457697,PPTX,NUEVO,CREDIT,28," $ 36,302,468.00 "," $ 8,431,473.00 "," $ 1,188,390.00 ",COBRANDOBPO,12/9/2020,
181,532686351,1023457698,PPTX,NUEVO,CREDIT,197," $ 6,624,154.00 "," $ 35,885,561.00 "," $ 98,413,017.00 ",COBRANDOBPO,12/9/2020,
181,564317727,1023457699,PPTX,NUEVO,CREDIT,106," $ 63,136,784.00 "," $ 86,197,162.00 "," $ 59,176,030.00 ",COBRANDOBPO,12/9/2020,
181,560255175,1023457700,PPTX,NUEVO,CREDIT,160," $ 73,173,922.00 "," $ 58,192,573.00 "," $ 17,972,340.00 ",COBRANDOBPO,12/9/2020,
181,613082782,1023457701,PPTX,NUEVO,CREDIT,65," $ 46,801,640.00 "," $ 59,984,789.00 "," $ 76,072,866.00 ",COBRANDOBPO,12/9/2020,
182,348291663,1023457702,PPTX,NUEVO,CREDIT,78," $ 44,876,597.00 "," $ 68,551,414.00 "," $ 82,830,717.00 ",COBRANDOBPO,12/9/2020,
182,577470806,1023457703,PPTX,NUEVO,CREDIT,173," $ 25,272,840.00 "," $ 2,851,305.00 "," $ 30,011,432.00 ",COBRANDOBPO,12/9/2020,
182,558065531,1023457704,PPTX,NUEVO,CREDIT,28," $ 79,902,886.00 "," $ 79,423,025.00 "," $ 94,368,611.00 ",COBRANDOBPO,12/9/2020,
182,970396865,1023457705,PPTX,NUEVO,CREDIT,119," $ 54,312,727.00 "," $ 77,714,635.00 "," $ 20,280,237.00 ",COBRANDOBPO,12/9/2020,
182,845795322,1023457706,PPTX,NUEVO,CREDIT,47," $ 59,225,180.00 "," $ 16,963,793.00 "," $ 6,794,876.00 ",COBRANDOBPO,12/9/2020,
182,498614308,1023457707,PPTX,NUEVO,CREDIT,23," $ 27,607,731.00 "," $ 41,963,572.00 "," $ 57,634,489.00 ",COBRANDOBPO,12/9/2020,
182,891469449,1023457708,PPTX,NUEVO,CREDIT,38," $ 81,293,349.00 "," $ 16,337,179.00 "," $ 94,297,142.00 ",COBRANDOBPO,12/9/2020,
182,595706668,1023457709,PPTX,NUEVO,CREDIT,202," $ 21,775,997.00 "," $ 78,666,428.00 "," $ 99,491,792.00 ",COBRANDOBPO,12/9/2020,
182,122110744,1023457710,PPTX,NUEVO,CREDIT,160," $ 30,260,650.00 "," $ 11,868,139.00 "," $ 82,914,933.00 ",COBRANDOBPO,12/9/2020,
182,636986680,1023457711,PPTX,NUEVO,CREDIT,90," $ 90,767,026.00 "," $ 99,943,631.00 "," $ 49,220,638.00 ",COBRANDOBPO,12/9/2020,
182,397430042,1023457712,PPTX,NUEVO,CREDIT,81," $ 9,336,703.00 "," $ 86,038,007.00 "," $ 49,518,337.00 ",COBRANDOBPO,12/9/2020,
182,613775555,1023457713,PPTX,NUEVO,CREDIT,150," $ 1,514,659.00 "," $ 10,521,181.00 "," $ 7,210,866.00 ",COBRANDOBPO,12/9/2020,
183,107546785,1023457714,PPTX,NUEVO,CREDIT,140," $ 19,661,695.00 "," $ 79,807,324.00 "," $ 61,968,481.00 ",COBRANDOBPO,12/9/2020,
183,264047360,1023457715,PPTX,NUEVO,CREDIT,191," $ 42,787,786.00 "," $ 53,483,651.00 "," $ 51,763,104.00 ",COBRANDOBPO,12/9/2020,
183,343656173,1023457716,PPTX,NUEVO,CREDIT,38," $ 25,535,708.00 "," $ 76,055,533.00 "," $ 37,471,929.00 ",COBRANDOBPO,12/9/2020,
183,460233813,1023457717,PPTX,NUEVO,CREDIT,40," $ 21,576,116.00 "," $ 58,384,869.00 "," $ 73,264,788.00 ",COBRANDOBPO,12/9/2020,
183,116748292,1023457718,PPTX,NUEVO,CREDIT,159," $ 54,980,667.00 "," $ 39,977,788.00 "," $ 31,306,322.00 ",COBRANDOBPO,12/9/2020,
183,250227333,1023457719,PPTX,NUEVO,CREDIT,23," $ 99,822,953.00 "," $ 94,152,400.00 "," $ 59,139,895.00 ",COBRANDOBPO,12/9/2020,
183,237739788,1023457720,PPTX,NUEVO,CREDIT,53," $ 8,981,152.00 "," $ 60,133,086.00 "," $ 78,408,867.00 ",COBRANDOBPO,12/9/2020,
183,747670053,1023457721,PPTX,NUEVO,CREDIT,93," $ 66,565,113.00 "," $ 37,700,413.00 "," $ 98,136,243.00 ",COBRANDOBPO,12/9/2020,
